id_municipio,baixados,novos,pendentes,muni_nm,uf_sigla,regiao_nm,idhm,idhm_e,idhm_l,idhm_r,espvida,rdpc,gini,pop,lat,lon
3546603,8396,7704,214926,SANTA FÉ DO SUL,SP,Sudeste,0.784,0.751,0.84,0.763,75.41,924.06,0.49,29081,-20.211,-50.926
3546801,5148,5801,438002,SANTA ISABEL,SP,Sudeste,0.738,0.689,0.834,0.7,75.02,623.11,0.45,49899,-23.316,-46.221
3547304,10970,17662,789057,SANTANA DE PARNAÍBA,SP,Sudeste,0.814,0.725,0.849,0.876,75.92,1858.69,0.67,108233,-23.444,-46.918
3547502,5143,4201,169177,SANTA RITA DO PASSA QUATRO,SP,Sudeste,0.775,0.686,0.887,0.764,78.22,930.59,0.48,26047,-21.71,-47.478
3547601,2077,2512,72257,SANTA ROSA DE VITERBO,SP,Sudeste,0.77,0.704,0.868,0.746,77.1,829.2,0.5,23703,-21.473,-47.363
3547700,7551,5328,75087,SANTO ANASTÁCIO,SP,Sudeste,0.753,0.689,0.854,0.725,76.22,726.34,0.52,20413,-21.977,-51.652
3547809,44410,46092,1969184,SANTO ANDRÉ,SP,Sudeste,0.815,0.769,0.861,0.819,76.66,1304.31,0.53,674891,-23.664,-46.538
3548500,54803,70868,3552405,SANTOS,SP,Sudeste,0.84,0.807,0.852,0.861,76.13,1693.65,0.55,416524,-23.961,-46.334
3548609,1390,1135,28826,SÃO BENTO DO SAPUCAÍ,SP,Sudeste,0.72,0.638,0.812,0.719,73.69,701.89,0.55,10370,-22.689,-45.731
3548708,47854,51788,2550891,SÃO BERNARDO DO CAMPO,SP,Sudeste,0.805,0.752,0.861,0.807,76.65,1212.65,0.54,761075,-23.694,-46.565
3548807,15815,17927,717742,SÃO CAETANO DO SUL,SP,Sudeste,0.862,0.811,0.887,0.891,78.2,2043.74,0.54,148195,-23.623,-46.551
3548906,19480,29103,710982,SÃO CARLOS,SP,Sudeste,0.805,0.766,0.863,0.788,76.78,1079.45,0.49,220666,-22.018,-47.891
3549102,9184,8642,441721,SÃO JOÃO DA BOA VISTA,SP,Sudeste,0.797,0.749,0.871,0.776,77.23,998.31,0.51,83234,-21.969,-46.798
3549409,9617,6620,188888,SÃO JOAQUIM DA BARRA,SP,Sudeste,0.762,0.706,0.847,0.74,75.8,799.93,0.42,46359,-20.581,-47.855
3549706,6095,5446,172266,SÃO JOSÉ DO RIO PARDO,SP,Sudeste,0.774,0.717,0.868,0.744,77.05,818.61,0.49,51520,-21.596,-46.889
3549805,75264,84742,4535832,SÃO JOSÉ DO RIO PRETO,SP,Sudeste,0.797,0.748,0.846,0.801,75.74,1169.16,0.5,405249,-20.82,-49.379
3549904,58938,55458,2168162,SÃO JOSÉ DOS CAMPOS,SP,Sudeste,0.807,0.764,0.855,0.804,76.27,1190.96,0.55,627677,-23.179,-45.887
3550001,1133,1080,29868,SÃO LUÍS DO PARAITINGA,SP,Sudeste,0.697,0.593,0.826,0.691,74.54,590.68,0.48,10317,-23.222,-45.31
3550100,4396,4302,209207,SÃO MANUEL,SP,Sudeste,0.744,0.695,0.805,0.735,73.29,773.82,0.45,38157,-22.731,-48.571
3550209,2649,2740,115472,SÃO MIGUEL ARCANJO,SP,Sudeste,0.71,0.633,0.799,0.708,72.95,657.07,0.57,31124,-23.878,-47.997
3550308,1104389,945116,43468483,SÃO PAULO,SP,Sudeste,0.805,0.725,0.855,0.843,76.3,1516.21,0.62,11166543,-23.548,-46.636
3550407,5933,8851,566252,SÃO PEDRO,SP,Sudeste,0.755,0.674,0.863,0.741,76.78,803.02,0.46,31550,-22.549,-47.914
3550605,6594,15872,415727,SÃO ROQUE,SP,Sudeste,0.768,0.687,0.863,0.765,76.79,932.62,0.5,78332,-23.529,-47.135
3550704,5379,5360,434903,SÃO SEBASTIÃO,SP,Sudeste,0.772,0.703,0.875,0.747,77.51,837.48,0.49,73523,-23.76,-45.41
3550803,2265,1593,63432,SÃO SEBASTIÃO DA GRAMA,SP,Sudeste,0.701,0.609,0.82,0.689,74.19,581.04,0.41,12010,-21.711,-46.821
3550902,3067,3134,113703,SÃO SIMÃO,SP,Sudeste,0.766,0.722,0.852,0.732,76.11,761.14,0.45,14300,-21.479,-47.551
3551009,19636,80957,4032501,SÃO VICENTE,SP,Sudeste,0.768,0.716,0.857,0.738,76.39,789.32,0.47,330158,-23.963,-46.392
3551504,2982,2547,218184,SERRANA,SP,Sudeste,0.729,0.65,0.835,0.713,75.08,677.75,0.37,38734,-21.211,-47.596
3551603,3091,4522,138596,SERRA NEGRA,SP,Sudeste,0.767,0.676,0.873,0.764,77.36,927.39,0.48,26297,-22.612,-46.701
3551702,15670,15715,710653,SERTÃOZINHO,SP,Sudeste,0.761,0.672,0.855,0.768,76.31,953.23,0.46,109540,-21.138,-47.99
3552106,3167,2782,114452,SOCORRO,SP,Sudeste,0.729,0.634,0.828,0.737,74.66,785.71,0.44,36501,-22.591,-46.529
3552205,54933,68698,4842556,SOROCABA,SP,Sudeste,0.798,0.762,0.843,0.792,75.59,1107.19,0.52,581541,-23.502,-47.458
3552403,12377,25729,1187864,SUMARÉ,SP,Sudeste,0.762,0.705,0.845,0.744,75.71,820.03,0.45,240998,-22.822,-47.267
3552502,14113,16495,1310884,SUZANO,SP,Sudeste,0.765,0.723,0.873,0.708,77.36,654.61,0.47,261011,-23.543,-46.311
3552601,2144,1971,75146,TABAPUÃ,SP,Sudeste,0.735,0.666,0.82,0.726,74.2,731.31,0.4,11280,-20.964,-49.032
3552809,23150,15277,1940449,TABOÃO DA SERRA,SP,Sudeste,0.769,0.71,0.863,0.742,76.79,812.19,0.47,243971,-23.602,-46.753
3553302,1264,1759,78890,TAMBAÚ,SP,Sudeste,0.731,0.624,0.858,0.729,76.45,747.11,0.45,22289,-21.705,-47.274
3553401,5020,5093,157969,TANABI,SP,Sudeste,0.748,0.687,0.829,0.735,74.73,775.79,0.42,23991,-20.626,-49.649
3553708,9429,7745,302581,TAQUARITINGA,SP,Sudeste,0.748,0.696,0.827,0.727,74.61,739.25,0.46,53786,-21.406,-48.505
3553807,3364,2419,100598,TAQUARITUBA,SP,Sudeste,0.701,0.606,0.811,0.7,73.65,624.86,0.48,22153,-23.533,-49.244
3554003,17142,17702,554436,TATUÍ,SP,Sudeste,0.752,0.688,0.842,0.734,75.52,771.05,0.47,106912,-23.356,-47.857
3554102,35003,59895,2324745,TAUBATÉ,SP,Sudeste,0.8,0.746,0.883,0.778,77.98,1011.95,0.51,276183,-23.026,-45.555
3554300,8653,3926,123099,TEODORO SAMPAIO,SP,Sudeste,0.741,0.679,0.856,0.699,76.38,619.79,0.47,21135,-22.533,-52.168
3554508,3295,3240,134548,TIETÊ,SP,Sudeste,0.778,0.698,0.884,0.764,78.04,927.25,0.48,36630,-23.102,-47.715
3554805,2610,3034,234861,TREMEMBÉ,SP,Sudeste,0.785,0.72,0.873,0.769,77.38,959.88,0.53,37302,-22.958,-45.549
3555000,17632,18445,495829,TUPÃ,SP,Sudeste,0.771,0.704,0.852,0.764,76.1,926.96,0.54,62555,-21.935,-50.514
3555109,4087,2998,98657,TUPI PAULISTA,SP,Sudeste,0.769,0.715,0.835,0.762,75.08,914.36,0.49,13029,-21.381,-51.571
3555406,8708,27213,1626846,UBATUBA,SP,Sudeste,0.751,0.679,0.841,0.741,75.47,803.5,0.58,78243,-23.434,-45.071
3555802,2171,1443,36620,URÂNIA,SP,Sudeste,0.746,0.709,0.804,0.727,73.25,739.08,0.46,8803,-20.246,-50.643
3556008,3344,4589,55861,URUPÊS,SP,Sudeste,0.745,0.683,0.817,0.741,74.03,805.66,0.43,12668,-21.202,-49.29
3556206,12322,8862,600674,VALINHOS,SP,Sudeste,0.819,0.763,0.85,0.848,76.01,1570.91,0.54,106411,-22.971,-46.996
3556305,3735,3399,109453,VALPARAÍSO,SP,Sudeste,0.725,0.643,0.825,0.719,74.47,701.02,0.45,20259,-21.228,-50.868
3556404,3270,3027,186075,VARGEM GRANDE DO SUL,SP,Sudeste,0.737,0.643,0.863,0.721,76.78,711.6,0.42,39144,-21.832,-46.894
3556453,4324,2803,297377,VARGEM GRANDE PAULISTA,SP,Sudeste,0.77,0.683,0.884,0.755,78.02,876.61,0.5,42765,-23.603,-47.026
3556503,7115,5941,676046,VÁRZEA PAULISTA,SP,Sudeste,0.759,0.705,0.863,0.72,76.8,706.02,0.39,106832,-23.211,-46.828
3556701,4602,7406,375585,VINHEDO,SP,Sudeste,0.817,0.739,0.878,0.84,77.68,1493.32,0.53,63120,-23.03,-46.975
3556800,3619,2242,194091,VIRADOURO,SP,Sudeste,0.739,0.683,0.823,0.717,74.4,692.01,0.4,17257,-20.873,-48.297
3557006,6636,10352,341636,VOTORANTIM,SP,Sudeste,0.767,0.747,0.838,0.72,75.3,703.99,0.4,108578,-23.547,-47.438
3557105,20108,15716,429533,VOTUPORANGA,SP,Sudeste,0.79,0.744,0.857,0.772,76.44,977.39,0.49,84502,-20.423,-49.973
3557204,1518,2135,84202,CHAVANTES,SP,Sudeste,0.729,0.655,0.828,0.713,74.66,677.3,0.47,12055,-23.039,-49.709
4100400,5516,9437,338124,ALMIRANTE TAMANDARÉ,PR,Sul,0.699,0.575,0.84,0.706,75.39,646.02,0.43,102996,-25.325,-49.31
4100509,3634,1680,96853,ALTÔNIA,PR,Sul,0.721,0.641,0.848,0.69,75.88,585.49,0.38,20366,-23.874,-53.902
4100608,1945,1959,70036,ALTO PARANÁ,PR,Sul,0.696,0.587,0.846,0.679,75.76,548.25,0.43,13502,-23.129,-52.319
4100707,1042,1083,29856,ALTO PIQUIRI,PR,Sul,0.676,0.578,0.798,0.669,72.86,515.07,0.44,9994,-24.028,-53.441
4101002,1697,2062,59643,AMPÉRE,PR,Sul,0.709,0.62,0.824,0.699,74.45,618.76,0.48,17119,-25.915,-53.473
4101101,3187,2021,104784,ANDIRÁ,PR,Sul,0.725,0.66,0.838,0.69,75.25,587.51,0.42,20517,-23.051,-50.229
4101200,2469,2358,111750,ANTONINA,PR,Sul,0.687,0.564,0.838,0.686,75.3,572.38,0.55,18687,-25.429,-48.712
4101408,15313,14349,502690,APUCARANA,PR,Sul,0.748,0.668,0.845,0.741,75.71,804.81,0.45,120427,-23.551,-51.461
4101507,14078,12808,471418,ARAPONGAS,PR,Sul,0.748,0.669,0.834,0.751,75.02,855.02,0.46,103925,-23.419,-51.424
4101606,1512,1791,80381,ARAPOTI,PR,Sul,0.723,0.643,0.823,0.715,74.39,684.8,0.57,25368,-24.158,-49.827
4101804,9474,10701,396671,ARAUCÁRIA,PR,Sul,0.74,0.639,0.852,0.743,76.11,814.39,0.46,118997,-25.593,-49.41
4101903,3723,2137,96402,ASSAÍ,PR,Sul,0.728,0.641,0.833,0.724,74.99,723.56,0.55,16328,-23.373,-50.841
4102000,2703,3128,126504,ASSIS CHATEAUBRIAND,PR,Sul,0.729,0.633,0.857,0.713,76.4,676.1,0.47,32901,-24.42,-53.521
4102109,2518,2657,91547,ASTORGA,PR,Sul,0.747,0.675,0.818,0.754,74.08,875.14,0.5,24589,-23.233,-51.666
4102406,4133,4859,142423,BANDEIRANTES,PR,Sul,0.727,0.658,0.819,0.714,74.16,679.72,0.49,31979,-23.11,-50.368
4102505,1724,1105,35370,BARBOSA FERRAZ,PR,Sul,0.696,0.625,0.808,0.667,73.47,507.7,0.48,12337,-24.03,-52.012
4102604,1860,1214,104158,BARRACÃO,PR,Sul,0.706,0.59,0.833,0.716,74.99,688.92,0.54,9539,-26.254,-53.633
4102802,3047,2020,112104,BELA VISTA DO PARAÍSO,PR,Sul,0.716,0.604,0.844,0.721,75.65,710.14,0.47,14994,-22.997,-51.191
4103107,1248,1364,65189,BOCAIÚVA DO SUL,PR,Sul,0.64,0.473,0.816,0.679,73.96,547.26,0.46,10852,-25.206,-49.115
4103602,2010,2035,66900,CAMBARÁ,PR,Sul,0.721,0.645,0.818,0.711,74.07,666.89,0.47,23818,-23.046,-50.074
4103701,9590,9517,320111,CAMBÉ,PR,Sul,0.734,0.651,0.84,0.724,75.42,723.34,0.42,96481,-23.276,-51.278
4103909,784,1209,60705,CAMPINA DA LAGOA,PR,Sul,0.704,0.623,0.829,0.677,74.76,540.04,0.46,15230,-24.592,-52.799
4104006,4575,3949,216214,CAMPINA GRANDE DO SUL,PR,Sul,0.718,0.605,0.86,0.712,76.58,671.29,0.44,38529,-25.306,-49.055
4104204,9675,9801,299935,CAMPO LARGO,PR,Sul,0.745,0.664,0.854,0.73,76.21,749.21,0.45,111600,-25.459,-49.528
4104303,10432,10841,299977,CAMPO MOURÃO,PR,Sul,0.757,0.689,0.841,0.749,75.44,843.42,0.5,86868,-24.046,-52.383
4104402,611,647,20479,CÂNDIDO DE ABREU,PR,Sul,0.629,0.494,0.783,0.643,71.96,438.62,0.57,16356,-24.567,-51.333
4104451,1794,1268,33127,CANTAGALO,PR,Sul,0.635,0.522,0.768,0.638,71.05,424.57,0.51,12776,-25.374,-52.126
4104501,2571,2571,74154,CAPANEMA,PR,Sul,0.706,0.611,0.801,0.719,73.04,701.11,0.45,18365,-25.672,-53.809
4104600,1078,1585,97951,CAPITÃO LEÔNIDAS MARQUES,PR,Sul,0.716,0.623,0.829,0.712,74.71,670.16,0.46,14916,-25.479,-53.614
4104709,1427,2273,58292,CARLÓPOLIS,PR,Sul,0.713,0.625,0.832,0.696,74.91,608.82,0.47,13643,-23.425,-49.721
4104808,31369,33182,1097487,CASCAVEL,PR,Sul,0.782,0.728,0.846,0.776,75.74,1003.38,0.51,281585,-24.956,-53.455
4104907,5233,5852,179956,CASTRO,PR,Sul,0.703,0.6,0.823,0.704,74.36,639.54,0.53,65816,-24.791,-50.012
4105003,1399,1493,60598,CATANDUVAS,PR,Sul,0.678,0.573,0.805,0.677,73.28,539.43,0.53,9937,-25.203,-53.157
4105102,1486,1366,49033,CENTENÁRIO DO SUL,PR,Sul,0.668,0.549,0.791,0.686,72.48,571.32,0.41,10842,-22.821,-51.595
4105201,824,896,32531,CERRO AZUL,PR,Sul,0.573,0.391,0.797,0.604,72.82,342.88,0.48,16522,-24.824,-49.261
4105409,2301,2341,55144,CHOPINZINHO,PR,Sul,0.74,0.671,0.817,0.74,73.99,802.23,0.55,19533,-25.856,-52.523
4105508,11127,13228,365205,CIANORTE,PR,Sul,0.755,0.685,0.841,0.747,75.45,837.13,0.41,69598,-23.663,-52.605
4105607,1436,1954,84492,CIDADE GAÚCHA,PR,Sul,0.718,0.645,0.805,0.712,73.28,671.1,0.42,10980,-23.38,-52.945
4105706,2234,1823,46667,CLEVELÂNDIA,PR,Sul,0.694,0.573,0.813,0.718,73.76,696.71,0.58,16994,-26.396,-52.471
4105805,13636,14268,514726,COLOMBO,PR,Sul,0.733,0.632,0.87,0.715,77.17,682.85,0.41,212395,-25.292,-49.224
4105904,3662,3509,113527,COLORADO,PR,Sul,0.73,0.649,0.804,0.747,73.25,833.7,0.43,22152,-22.838,-51.973
4106001,1200,1070,30418,CONGONHINHAS,PR,Sul,0.668,0.562,0.809,0.655,73.53,471.57,0.5,7967,-23.551,-50.554
4106308,2621,2660,121830,CORBÉLIA,PR,Sul,0.738,0.683,0.807,0.728,73.44,743.65,0.48,16235,-24.799,-53.307
4106407,6122,6240,208319,CORNÉLIO PROCÓPIO,PR,Sul,0.759,0.692,0.848,0.746,75.86,828.19,0.48,46608,-23.181,-50.647
4106506,1813,1828,70216,CORONEL VIVIDA,PR,Sul,0.723,0.653,0.81,0.714,73.58,679.98,0.47,21572,-25.98,-52.568
4106605,5243,6294,187384,CRUZEIRO DO OESTE,PR,Sul,0.717,0.64,0.825,0.698,74.5,617.44,0.43,20264,-23.785,-53.073
4106902,161084,189727,8346848,CURITIBA,PR,Sul,0.823,0.768,0.855,0.85,76.3,1581.04,0.55,1740627,-25.428,-49.273
4107009,1570,1557,69072,CURIÚVA,PR,Sul,0.656,0.546,0.795,0.649,72.7,455.24,0.45,13762,-24.033,-50.458
4107207,3367,4400,139551,DOIS VIZINHOS,PR,Sul,0.767,0.711,0.85,0.747,76,836.1,0.47,35883,-25.734,-53.057
4107504,2396,2478,82145,ENGENHEIRO BELTRÃO,PR,Sul,0.73,0.677,0.82,0.701,74.21,629.05,0.43,13795,-23.797,-52.269
4107603,1845,1670,73132,FAXINAL,PR,Sul,0.687,0.584,0.796,0.697,72.75,612.79,0.48,16152,-24.001,-51.32
4107652,8480,11132,363174,FAZENDA RIO GRANDE,PR,Sul,0.72,0.617,0.847,0.713,75.84,677.31,0.46,81480,-25.658,-49.308
4108205,1196,1345,44899,FORMOSA DO OESTE,PR,Sul,0.723,0.652,0.836,0.692,75.17,593.44,0.41,7501,-24.293,-53.313
4108304,19752,25371,881494,FOZ DO IGUAÇU,PR,Sul,0.751,0.661,0.858,0.748,76.46,842.26,0.53,254233,-25.548,-54.588
4108403,8244,10771,337877,FRANCISCO BELTRÃO,PR,Sul,0.774,0.726,0.844,0.758,75.65,895.36,0.47,77870,-26.081,-53.055
4108601,4745,4175,119933,GOIOERÊ,PR,Sul,0.731,0.639,0.85,0.72,75.97,707.58,0.48,28717,-24.185,-53.028
4108700,791,607,28698,GRANDES RIOS,PR,Sul,0.658,0.55,0.799,0.649,72.92,455.19,0.45,6540,-24.146,-51.506
4108809,3201,2952,147650,GUAÍRA,PR,Sul,0.724,0.615,0.836,0.739,75.17,795.84,0.57,30357,-24.08,-54.256
4109302,2432,2182,39386,GUARANIAÇU,PR,Sul,0.677,0.528,0.841,0.698,75.44,614.94,0.54,14356,-25.101,-52.878
4109401,15092,21473,550073,GUARAPUAVA,PR,Sul,0.731,0.628,0.853,0.73,76.2,750.09,0.55,165631,-25.395,-51.458
4109609,6776,4556,900838,GUARATUBA,PR,Sul,0.717,0.604,0.828,0.737,74.66,782.92,0.56,31742,-25.883,-48.575
4109708,3402,4270,145009,IBAITI,PR,Sul,0.71,0.596,0.813,0.738,73.77,787.74,0.62,27826,-23.849,-50.188
4109807,4874,5474,216241,IBIPORÃ,PR,Sul,0.726,0.647,0.821,0.72,74.26,706.25,0.45,47806,-23.269,-51.048
4109906,1048,859,45928,ICARAÍMA,PR,Sul,0.666,0.554,0.792,0.673,72.51,525.92,0.42,8645,-23.396,-53.614
4110102,2088,2164,129486,IMBITUVA,PR,Sul,0.66,0.509,0.828,0.681,74.66,553.65,0.51,28148,-25.23,-50.604
4110508,584,963,27592,IPIRANGA,PR,Sul,0.652,0.489,0.828,0.684,74.66,564.83,0.53,13615,-25.024,-50.584
4110607,2122,1815,74033,IPORÃ,PR,Sul,0.706,0.611,0.829,0.696,74.75,608.93,0.45,14844,-24.003,-53.704
4110706,5082,4736,243321,IRATI,PR,Sul,0.726,0.64,0.835,0.715,75.11,685.81,0.49,55620,-25.467,-50.651
4110805,1192,1413,48125,IRETAMA,PR,Sul,0.665,0.521,0.811,0.696,73.67,608.11,0.58,10479,-24.424,-52.106
4111506,4487,4134,196920,IVAIPORÃ,PR,Sul,0.73,0.661,0.827,0.711,74.63,666.73,0.48,31450,-24.248,-51.685
4111803,5091,5801,135235,JACAREZINHO,PR,Sul,0.743,0.663,0.844,0.734,75.61,770.55,0.53,38749,-23.161,-49.969
4111902,1891,1437,56151,JAGUAPITÃ,PR,Sul,0.715,0.615,0.834,0.714,75.03,681.75,0.4,12079,-23.113,-51.532
4112009,3477,2563,134062,JAGUARIAÍVA,PR,Sul,0.743,0.684,0.859,0.698,76.54,616.79,0.51,32454,-24.251,-49.706
4112108,3559,4571,155223,JANDAIA DO SUL,PR,Sul,0.747,0.703,0.801,0.741,73.04,803.28,0.46,20126,-23.603,-51.643
4112801,1543,1624,58324,JOAQUIM TÁVORA,PR,Sul,0.7,0.613,0.801,0.699,73.04,618.36,0.43,10665,-23.499,-49.905
4113205,5178,4946,124684,LAPA,PR,Sul,0.706,0.595,0.848,0.696,75.9,608.6,0.49,44599,-25.77,-49.716
4113304,3832,4643,162819,LARANJEIRAS DO SUL,PR,Sul,0.706,0.594,0.835,0.709,75.11,659.33,0.54,30407,-25.408,-52.416
4113502,4109,4543,167515,LOANDA,PR,Sul,0.725,0.645,0.815,0.724,73.88,725.67,0.47,21023,-22.923,-53.137
4113700,71203,75601,2886188,LONDRINA,PR,Sul,0.778,0.712,0.837,0.789,75.19,1083.35,0.51,503258,-23.31,-51.163
4113908,1101,1035,35895,MALLET,PR,Sul,0.708,0.645,0.809,0.681,73.54,552.86,0.46,12680,-25.878,-50.821
4114005,1227,1142,33341,MAMBORÊ,PR,Sul,0.719,0.649,0.821,0.698,74.24,616.46,0.49,13793,-24.319,-52.53
4114104,1653,2664,63356,MANDAGUAÇU,PR,Sul,0.718,0.625,0.825,0.717,74.47,693.16,0.41,19718,-23.347,-52.095
4114203,4360,4497,127361,MANDAGUARI,PR,Sul,0.751,0.689,0.84,0.732,75.39,762.54,0.45,32422,-23.548,-51.671
4114401,1538,1495,32265,MANGUEIRINHA,PR,Sul,0.688,0.579,0.811,0.695,73.67,605.97,0.57,16810,-25.941,-52.176
4114500,1741,1281,36703,MANOEL RIBAS,PR,Sul,0.716,0.628,0.806,0.725,73.36,729.51,0.6,12993,-24.516,-51.668
4114609,5833,6504,193764,MARECHAL CÂNDIDO RONDON,PR,Sul,0.774,0.704,0.842,0.782,75.51,1036.38,0.53,46553,-24.556,-54.057
4114807,3312,3394,115011,MARIALVA,PR,Sul,0.735,0.666,0.814,0.733,73.84,765.58,0.44,31664,-23.485,-51.792
4114906,1031,1532,103335,MARILÂNDIA DO SUL,PR,Sul,0.691,0.599,0.831,0.664,74.88,497.15,0.44,8747,-23.745,-51.308
4115200,49310,58692,2050753,MARINGÁ,PR,Sul,0.808,0.768,0.852,0.806,76.1,1202.63,0.49,354512,-23.425,-51.939
4115408,1443,2222,82898,MARMELEIRO,PR,Sul,0.722,0.613,0.842,0.73,75.5,751.42,0.51,13763,-26.149,-53.026
4115606,3113,3149,104125,MATELÂNDIA,PR,Sul,0.725,0.642,0.831,0.715,74.85,683.91,0.46,15327,-25.241,-53.996
4115705,5104,8727,789874,MATINHOS,PR,Sul,0.743,0.662,0.834,0.743,75.04,814.03,0.48,29112,-25.818,-48.543
4115804,3705,4513,162758,MEDIANEIRA,PR,Sul,0.763,0.686,0.849,0.762,75.96,914.67,0.49,41552,-25.295,-54.094
4116208,953,1572,68742,MORRETES,PR,Sul,0.686,0.544,0.837,0.71,75.22,665.51,0.53,15578,-25.477,-48.834
4116703,1644,2310,65285,NOVA AURORA,PR,Sul,0.733,0.642,0.844,0.726,75.66,734.83,0.55,11753,-24.529,-53.256
4116901,3993,4165,123787,NOVA ESPERANÇA,PR,Sul,0.722,0.628,0.829,0.723,74.72,719.26,0.46,26480,-23.184,-52.205
4117008,700,633,22748,NOVA FÁTIMA,PR,Sul,0.688,0.584,0.819,0.681,74.15,555.2,0.45,8131,-23.432,-50.564
4117107,2147,1635,78092,NOVA LONDRINA,PR,Sul,0.758,0.691,0.856,0.735,76.36,777.47,0.5,12970,-22.766,-52.985
4117305,1492,1371,40303,ORTIGUEIRA,PR,Sul,0.609,0.441,0.811,0.632,73.63,408.86,0.49,22904,-24.208,-50.949
4117602,5184,4209,190295,PALMAS,PR,Sul,0.66,0.505,0.827,0.687,74.59,575.55,0.54,42368,-26.484,-51.991
4117701,1610,1903,122317,PALMEIRA,PR,Sul,0.718,0.618,0.826,0.725,74.56,729.05,0.59,31354,-25.429,-50.006
4117800,1583,1396,60563,PALMITAL,PR,Sul,0.639,0.511,0.791,0.647,72.48,447.15,0.52,14676,-24.893,-52.203
4117909,2711,2762,118349,PALOTINA,PR,Sul,0.768,0.689,0.864,0.76,76.85,904.85,0.47,28550,-24.284,-53.84
4118006,1525,1544,36689,PARAÍSO DO NORTE,PR,Sul,0.746,0.668,0.825,0.752,74.5,864.18,0.48,11703,-23.281,-52.602
4118105,2864,1858,87313,PARANACITY,PR,Sul,0.717,0.638,0.839,0.689,75.36,582.06,0.4,10220,-22.93,-52.151
4118204,16109,8031,1002331,PARANAGUÁ,PR,Sul,0.75,0.676,0.852,0.733,76.12,765.85,0.52,139774,-25.52,-48.509
4118402,11325,11690,353406,PARANAVAÍ,PR,Sul,0.763,0.703,0.844,0.75,75.62,852.66,0.48,81023,-23.073,-52.465
4118501,8704,9910,276611,PATO BRANCO,PR,Sul,0.782,0.728,0.845,0.778,75.72,1013.22,0.51,71612,-26.229,-52.671
4118808,1759,1682,54862,PEABIRU,PR,Sul,0.723,0.629,0.826,0.727,74.56,737.63,0.54,13522,-23.913,-52.343
4118907,1428,1294,36316,PÉROLA,PR,Sul,0.7,0.607,0.804,0.704,73.25,637.59,0.37,10125,-23.805,-53.684
4119152,8569,9962,369453,PINHAIS,PR,Sul,0.751,0.666,0.836,0.761,75.15,911.51,0.48,116153,-25.445,-49.193
4119301,2252,2862,73900,PINHÃO,PR,Sul,0.654,0.534,0.806,0.649,73.36,454.31,0.53,29641,-25.696,-51.66
4119400,1659,1219,44037,PIRAÍ DO SUL,PR,Sul,0.708,0.619,0.816,0.702,73.94,631.84,0.56,23173,-24.526,-49.949
4119509,7424,6250,259354,PIRAQUARA,PR,Sul,0.7,0.574,0.869,0.689,77.15,581.74,0.41,88157,-25.442,-49.063
4119608,2776,2579,110407,PITANGA,PR,Sul,0.702,0.621,0.802,0.696,73.09,609.77,0.52,32337,-24.757,-51.761
4119905,29102,33046,1274120,PONTA GROSSA,PR,Sul,0.763,0.703,0.837,0.755,75.22,877.1,0.54,309586,-25.095,-50.162
4119954,3722,1956,186560,PONTAL DO PARANÁ,PR,Sul,0.738,0.655,0.831,0.737,74.87,782.87,0.51,20835,-25.674,-48.511
4120002,3119,2736,91249,PORECATU,PR,Sul,0.738,0.661,0.834,0.728,75.05,742.25,0.44,13955,-22.756,-51.379
4120507,1762,1539,34877,PRIMEIRO DE MAIO,PR,Sul,0.701,0.599,0.826,0.695,74.54,604.96,0.45,10801,-22.851,-51.028
4120606,3022,2442,90460,PRUDENTÓPOLIS,PR,Sul,0.676,0.577,0.807,0.664,73.4,497.84,0.47,47516,-25.213,-50.978
4120903,2132,2117,86035,QUEDAS DO IGUAÇU,PR,Sul,0.681,0.576,0.794,0.69,72.65,586.88,0.58,29256,-25.45,-52.908
4121406,2719,2074,84270,REALEZA,PR,Sul,0.722,0.63,0.83,0.72,74.82,704.94,0.43,16197,-25.767,-53.527
4121505,1060,1437,63237,REBOUÇAS,PR,Sul,0.672,0.576,0.814,0.647,73.82,449.27,0.51,13965,-25.621,-50.693
4121703,1558,1267,47549,RESERVA,PR,Sul,0.618,0.461,0.786,0.65,72.13,457.88,0.5,24830,-24.65,-50.851
4121802,1117,1131,30931,RIBEIRÃO CLARO,PR,Sul,0.716,0.627,0.832,0.704,74.92,639.91,0.52,10307,-23.194,-49.758
4121901,1820,1789,70591,RIBEIRÃO DO PINHAL,PR,Sul,0.701,0.611,0.824,0.684,74.43,563.87,0.5,13355,-23.408,-50.357
4122206,2463,3526,121251,RIO BRANCO DO SUL,PR,Sul,0.679,0.545,0.847,0.679,75.84,548.8,0.47,30230,-25.19,-49.314
4122305,3514,3678,88982,RIO NEGRO,PR,Sul,0.76,0.705,0.863,0.721,76.75,709.13,0.48,31081,-26.106,-49.798
4122404,8444,6518,234445,ROLÂNDIA,PR,Sul,0.739,0.661,0.821,0.744,74.27,819.52,0.45,57694,-23.31,-51.369
4123006,2106,2108,50884,SALTO DO LONTRA,PR,Sul,0.718,0.625,0.839,0.707,75.36,650.57,0.46,13640,-25.784,-53.309
4123402,2018,2113,74757,SANTA FÉ,PR,Sul,0.705,0.601,0.808,0.721,73.5,709.44,0.41,10398,-23.038,-51.805
4123501,1705,1726,67241,SANTA HELENA,PR,Sul,0.744,0.678,0.823,0.738,74.38,791.53,0.52,23338,-24.86,-54.333
